Person_ID,AssessmentID,Case_ID,Agency_Text,Sex_Code_Text,Ethnic_Code_Text,AssessmentReason,LegalStatus,MaritalStatus,DisplayText,DecileScore,ScoreText
45605,73098,66251,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
63427,73132,66280,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
63093,73119,65908,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
63407,73103,66256,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
63324,73168,66168,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,6,Medium
42760,73140,42620,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
63442,73153,66298,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
63454,73166,66311,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
63436,73145,66292,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
63466,73184,66327,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
36680,54668,49753,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,10,High
63439,73150,66295,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
63463,73180,66324,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,8,High
51413,73143,66290,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,8,High
63441,73152,66297,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
63467,73185,66328,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
63452,73164,66309,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
63437,73147,66293,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
63440,73151,66296,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
63434,73142,66289,PRETRIAL,Female,Caucasian,Intake,Pretrial,Significant Other,Risk of Violence,1,Low
63461,73177,66321,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,10,High
63435,73144,66291,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
63462,73179,66323,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
63459,73172,66316,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,6,Medium
63438,73149,66294,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
63433,73141,66288,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
63471,73191,66333,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
63469,73188,66330,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
63115,73207,65937,PRETRIAL,Male,Hispanic,Intake,Pretrial,Separated,Risk of Violence,1,Low
35747,73186,34977,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,4,Low
63472,73194,66335,PRETRIAL,Male,Hispanic,Intake,Pretrial,Married,Risk of Violence,4,Low
63493,73224,66364,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
63480,73201,66342,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
63473,73195,66336,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
29239,73192,66334,PRETRIAL,Female,Caucasian,Intake,Pretrial,Married,Risk of Violence,2,Low
63478,73200,66341,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,4,Low
63468,73187,66329,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,7,Medium
63470,73189,66331,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
63486,73210,66350,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
22825,73242,21993,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
63510,73252,66389,PRETRIAL,Female,Caucasian,Intake,Pretrial,Married,Risk of Violence,1,Low
63517,73263,66400,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,8,High
63509,73250,66387,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
63505,73243,66380,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,5,Medium
63504,73241,66379,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
2100,73244,66381,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
63518,73265,66402,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
63511,73251,66388,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,5,Medium
30520,73264,66401,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,10,High
63515,73261,66398,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
63503,73240,66378,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
63507,73246,66383,PRETRIAL,Female,Hispanic,Intake,Pretrial,Single,Risk of Violence,1,Low
63531,73282,66418,PRETRIAL,Male,African-American,Intake,Pretrial,Unknown,Risk of Violence,4,Low
63521,73269,66406,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,3,Low
63525,73275,66412,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Violence,1,Low
63527,73277,66414,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
63524,73272,66409,PRETRIAL,Male,Caucasian,Intake,Pretrial,Significant Other,Risk of Violence,5,Medium
63529,73279,66416,PRETRIAL,Male,Caucasian,Intake,Pretrial,Significant Other,Risk of Violence,2,Low
63522,73270,66407,PRETRIAL,Male,Other,Intake,Pretrial,Married,Risk of Violence,1,Low
57943,73274,66411,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,10,High
63530,73280,66417,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
63523,73271,66408,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
63528,73278,66415,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
60329,73273,66410,PRETRIAL,Male,Other,Intake,Pretrial,Married,Risk of Violence,1,Low
63526,73276,66413,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
63533,73284,66420,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,5,Medium
50886,73289,66425,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Violence,3,Low
5642,5620,5285,PRETRIAL,Male,African-American,Intake,Pretrial,Divorced,Risk of Violence,1,Low
63532,73283,66419,PRETRIAL,Male,Hispanic,Intake,Pretrial,Married,Risk of Violence,1,Low
60713,73287,63178,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
63538,73292,66428,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,9,High
49884,73291,66427,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,9,High
63536,73288,66424,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Violence,1,Low
63539,73295,66430,PRETRIAL,Male,Hispanic,Intake,Pretrial,Significant Other,Risk of Violence,1,Low
63535,73286,66422,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
5642,73293,5285,PRETRIAL,Male,African-American,Intake,Pretrial,Divorced,Risk of Violence,1,Low
63540,73298,66431,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Violence,1,Low
63534,73285,66421,PRETRIAL,Male,African-American,Intake,Pretrial,Significant Other,Risk of Violence,6,Medium
63537,73290,66426,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
63543,73303,66435,PRETRIAL,Male,Caucasian,Intake,Pretrial,Separated,Risk of Violence,6,Medium
63551,73319,66442,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
63547,73307,66439,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,4,Low
63556,73316,66448,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
63549,73321,66451,PRETRIAL,Male,African-American,Intake,Pretrial,Divorced,Risk of Violence,1,Low
63541,73300,66433,PRETRIAL,Male,African-American,Intake,Pretrial,Significant Other,Risk of Violence,3,Low
63554,73313,66445,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Violence,1,Low
63557,73317,66449,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
47135,73301,58671,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,7,Medium
38614,73299,66432,PRETRIAL,Male,Caucasian,Intake,Pretrial,Significant Other,Risk of Violence,9,High
63544,73304,66436,PRETRIAL,Female,Caucasian,Intake,Pretrial,Significant Other,Risk of Violence,2,Low
63545,73305,66437,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,6,Medium
63553,73312,66444,PRETRIAL,Male,Native American,Intake,Pretrial,Single,Risk of Violence,4,Low
63542,73302,66434,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
63558,73320,66450,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,8,High
63555,73315,66447,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Violence,2,Low
63410,73349,66259,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,4,Low
63563,73328,66457,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
63573,73341,66470,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Violence,9,High
11936,73331,66460,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
63566,73333,66462,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,6,Medium
63564,73329,66458,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
63567,73334,66463,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
14632,73352,14002,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,9,High
63578,73347,66475,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
63565,73330,66459,PRETRIAL,Male,African-American,Intake,Pretrial,Significant Other,Risk of Violence,2,Low
31958,73360,30960,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
63573,73342,66470,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Violence,9,High
63562,73327,66456,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Violence,1,Low
43939,73332,66461,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
63596,73376,66498,PRETRIAL,Male,Hispanic,Intake,Pretrial,Married,Risk of Violence,1,Low
63591,73369,66492,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
63602,73387,66507,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,2,Low
63587,73365,66489,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,5,Medium
63586,73363,66488,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,7,Medium
57985,73377,60151,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,8,High
63599,73381,66502,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Violence,2,Low
2017,73385,66357,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Violence,3,Low
26605,73364,25706,PRETRIAL,Female,African-American,Intake,Pretrial,Separated,Risk of Violence,3,Low
63597,73378,66499,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,1,Low
63598,73380,66501,PRETRIAL,Male,African-American,Intake,Pretrial,Significant Other,Risk of Violence,1,Low
63585,73362,66487,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
60527,73396,66514,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
63620,73412,66528,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
63611,73399,66517,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Violence,2,Low
63613,73401,66519,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
57467,73394,59575,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,7,Medium
63610,73398,66516,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
63609,73416,66515,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
18301,18949,17569,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
63607,73393,66512,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
63608,73395,66513,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Violence,1,Low
63625,73421,66535,PRETRIAL,Male,African-American,Intake,Pretrial,Divorced,Risk of Violence,3,Low
63612,73400,66518,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
3171,73410,66338,PRETRIAL,Female,Hispanic,Intake,Pretrial,Single,Risk of Violence,1,Low
63609,73397,66515,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
63609,73418,66515,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
63636,73439,66551,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
63643,73447,66559,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,7,Medium
48227,73431,48904,PRETRIAL,Male,Hispanic,Intake,Pretrial,Divorced,Risk of Violence,2,Low
63633,73434,66547,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,8,High
63652,73460,66571,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
36401,73465,35665,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,7,Medium
58733,73437,66549,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,7,Medium
63632,73432,66545,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,5,Medium
8950,73445,66557,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,8,High
63637,73441,66553,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Violence,4,Low
18316,73429,66543,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,8,High
63634,73436,66548,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
63647,73454,66565,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
51351,73433,66546,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Violence,1,Low
63644,73448,66560,PRETRIAL,Male,Other,Intake,Pretrial,Married,Risk of Violence,1,Low
63651,73459,66570,PRETRIAL,Female,Native American,Intake,Pretrial,Separated,Risk of Violence,9,High
63635,73438,66550,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Violence,3,Low
57618,73430,66544,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,7,Medium
63656,73467,66577,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
53961,73469,66579,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
63658,73471,66581,PRETRIAL,Male,Caucasian,Intake,Pretrial,Separated,Risk of Violence,1,Low
63655,73466,66576,PRETRIAL,Male,African-American,Intake,Pretrial,Significant Other,Risk of Violence,2,Low
63657,73470,66580,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
63659,73472,66582,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,5,Medium
47977,73468,66578,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,8,High
63669,73481,66589,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
63671,73484,66592,PRETRIAL,Female,African-American,Intake,Pretrial,Married,Risk of Violence,1,Low
63664,73476,66584,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,4,Low
63666,73479,66587,PRETRIAL,Male,Hispanic,Intake,Pretrial,Married,Risk of Violence,1,Low
63670,73483,66591,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,8,High
63665,73478,66586,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
63668,73480,66588,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,9,High
63667,73482,66590,PRETRIAL,Male,Native American,Intake,Pretrial,Significant Other,Risk of Violence,6,Medium
63663,73475,66583,PRETRIAL,Female,African-American,Intake,Pretrial,Married,Risk of Violence,1,Low
63521,73477,66585,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,3,Low
63672,73485,66593,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
63676,73490,66597,PRETRIAL,Male,Other,Intake,Pretrial,Married,Risk of Violence,1,Low
63674,73487,66595,PRETRIAL,Male,Caucasian,Intake,Pretrial,Divorced,Risk of Violence,1,Low
63678,73492,66599,PRETRIAL,Male,Hispanic,Intake,Pretrial,Married,Risk of Violence,2,Low
63673,73486,66594,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,2,Low
21237,73488,27192,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
63677,73491,66598,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
63675,73489,66596,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
63683,73497,66604,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
63702,73518,66622,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Violence,2,Low
63713,73531,66634,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
63680,73494,66601,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,7,Medium
63711,73528,66631,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,7,Medium
63704,73520,66624,PRETRIAL,Male,Other,Intake,Pretrial,Married,Risk of Violence,1,Low
63696,73509,66615,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,5,Medium
63681,73495,66602,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
63688,73500,66607,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
63705,73521,66625,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,8,High
63679,73493,66600,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,4,Low
63700,73514,66619,PRETRIAL,Female,Hispanic,Intake,Pretrial,Single,Risk of Violence,2,Low
63697,73516,66621,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Violence,1,Low
63682,73496,66603,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Violence,2,Low
50892,73499,66606,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,9,High
63689,73501,66608,PRETRIAL,Female,Other,Intake,Pretrial,Married,Risk of Violence,1,Low
63706,73522,66626,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
63703,73519,66623,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
63684,73498,66605,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
58765,73545,60988,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
63733,73553,66653,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,9,High
63721,73536,66639,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
6405,73534,66637,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,7,Medium
63723,73538,66641,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
63722,73537,66640,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
63732,73551,66651,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
63757,73577,66676,PRETRIAL,Male,African-American,Intake,Pretrial,Significant Other,Risk of Violence,7,Medium
63724,73539,66642,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,4,Low
63715,73533,66636,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
63761,73583,66681,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,1,Low
45741,73617,46053,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,3,Low
63781,73609,66704,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Violence,1,Low
63764,73588,66686,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
63760,73581,66680,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
45741,50534,46053,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,3,Low
47916,73579,66678,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
63763,73586,66684,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,7,Medium
63769,73593,66691,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,7,Medium
3851,73607,3568,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,7,Medium
63783,73614,66707,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
16002,73585,66683,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
63765,73589,66687,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
63770,73594,66692,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,5,Medium
63787,73615,66708,PRETRIAL,Male,Hispanic,Intake,Pretrial,Divorced,Risk of Violence,1,Low
63758,73578,66677,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
63759,73580,66679,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Violence,6,Medium
63305,73599,66147,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,4,Low
21988,73582,36879,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
63762,73584,66682,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
63788,73618,66709,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
63766,73590,66688,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
33456,73587,66685,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
63768,73592,66690,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
63799,73634,66723,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,8,High
21667,73626,20821,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
63797,73631,66720,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,8,High
63802,73639,66727,PRETRIAL,Female,African-American,Intake,Pretrial,Significant Other,Risk of Violence,3,Low
51718,73629,66718,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
63794,73627,66716,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
63806,73645,66733,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,7,Medium
63792,73624,66714,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
63801,73637,66726,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
63795,73628,66717,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
63791,73623,66713,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
63796,73630,66719,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Violence,6,Medium
27072,73648,26182,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
63793,73625,66715,PRETRIAL,Female,Hispanic,Intake,Pretrial,Divorced,Risk of Violence,1,Low
51176,73654,52338,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,5,Medium
1499,73661,66747,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
63826,73667,66752,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
62367,73664,65051,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
63818,73656,66742,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
63821,73659,66745,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
63815,73653,66740,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
63824,73665,66750,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
63820,73658,66744,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,2,Low
63825,73666,66751,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
63819,73657,66743,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
63827,73668,66753,PRETRIAL,Female,Caucasian,Intake,Pretrial,Married,Risk of Violence,1,Low
63817,73655,66741,PRETRIAL,Female,African-American,Intake,Pretrial,Married,Risk of Violence,1,Low
63823,73663,66749,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
63822,73660,66746,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,4,Low
63838,73681,66764,PRETRIAL,Female,Caucasian,Intake,Pretrial,Married,Risk of Violence,2,Low
63841,73684,66767,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
63834,73676,66760,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
63830,73671,66756,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
63835,73678,66761,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
63837,73680,66763,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
63840,73683,66766,PRETRIAL,Male,African-American,Intake,Pretrial,Significant Other,Risk of Violence,1,Low
63831,73672,66757,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
63836,73679,66762,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
63842,73686,66768,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
